AniListID,MalID,title,description,genres,tags,score,episodes,status,type,siteUrl,studios
256,256.0,Voices of a Distant Star,"It is 2046 when a mysterious alien force begins their annihilation of the human race. Leaving behind the one person she loves, Mikako joins the interstellar battle as a pilot. And so - while Mikako risks her life to save mankind - Noboru waits. At first days, then months, then years for each new message that will let him know whether Mikako is still alive. And, while she barely grows older in the timelessness of space, Noboru ages. The two lovers, worlds apart, desperately strive to remain connected as the gap between them widens at a frightening pace.<br>
<br>
(Source: Crunchyroll)","['Drama', 'Mecha', 'Romance', 'Sci-Fi']","['Space', 'Age Gap', 'Achronological Order', 'Coming of Age', 'Robots', 'Aliens', 'CGI', 'Heterosexual', 'Female Protagonist', 'Cosmic Horror', 'Dissociative Identities', 'Clone', 'Male Protagonist', 'Denpa']",64.0,1.0,FINISHED,ANIME,https://anilist.co/anime/256,['CoMix Wave']
21186,30709.0,Kamisama Kiss◎ OVA,"Four OVA episodes bundled with the 22nd, 23rd, 24th, and 25th volumes of the manga.<br>
<br>
The OAD project will adapt the ""past arc,"" which spans from mid-volume 14 to volume 17 in the manga.

","['Comedy', 'Fantasy', 'Romance', 'Supernatural']","['Youkai', 'Memory Manipulation', 'Time Manipulation', 'Shoujo', 'Historical', 'Female Protagonist', 'Gods', 'Mythology', 'Kemonomimi', 'Heterosexual']",83.0,4.0,FINISHED,ANIME,https://anilist.co/anime/21186,['TMS Entertainment']
3342,3342.0,RIN ~Daughters of Mnemosyne~,"Rin Asogi is an immortal private detective with a thirst for vodka and a talent for attracting things that go bump in the night. In a series of nightmarish vignettes spanning sixty-five years, Rin's lush body is sadistically pierced, blown up, and mulched to a bloody pulp. The fiend behind her tortured existence is Apos, an eternal being obsessed with sacrificing Rin to Yggdrasil, the tree of all life. While Rin struggles to unravel the secrets of her endless agony, Apos lurks in the shadows, eager to tear into her ripe body and devour the memories of her countless lives. Rin's no stranger to the realm of the dead, but her next visit could last forever. <br><br>
(Source: FUNimation)","['Action', 'Ecchi', 'Horror', 'Sci-Fi', 'Supernatural']","['Female Protagonist', 'Primarily Adult Cast', 'Cosmic Horror', 'Body Horror', 'Anti-Hero', 'Detective', 'Urban', 'Rape', 'Dystopian', 'Age Gap', 'Gore', 'Time Skip', 'Tragedy', 'Bisexual', 'Memory Manipulation', 'Nudity', 'Clone', 'Large Breasts', 'Episodic', 'Ero Guro', 'Guns', 'Torture', 'Cannibalism', 'Cyborg', 'Virtual World']",67.0,6.0,FINISHED,ANIME,https://anilist.co/anime/3342,['Xebec']
21247,29027.0,"The Testament of Sister New Devil: Tojo Basara's Hard, Sweet Daily Life","An unaired episode of <i>Shinmai Maou no Testament</i>, bundled with the eighth light novel volume.<br>
<br>
Basara finds himself in a compromising situation with the school nurse, but was it all a dream?!<br>
<br>
(Source: Funimation)","['Action', 'Ecchi', 'Fantasy', 'Romance']","['Female Harem', 'Nudity', 'Male Protagonist', 'Demons', 'Magic', 'Super Power', 'Heterosexual', 'Urban Fantasy', 'Incest']",65.0,1.0,FINISHED,ANIME,https://anilist.co/anime/21247,['Production IMS']
154982,53148.0,The Way of the Househusband: Season 2,The second season of <i>Gokushufudou</i>.,"['Comedy', 'Slice of Life']","['Yakuza', 'Food', 'Seinen', 'Episodic', 'Urban', 'Slapstick', 'Male Protagonist', 'Heterosexual', 'Animals', 'Family Life', 'Camping']",75.0,5.0,FINISHED,ANIME,https://anilist.co/anime/154982,['J.C.STAFF']
18195,18195.0,Little Busters! Refrain,"Riki Naoe and his teammates have finally formed a complete baseball team for the Little Busters. When the Little Busters reunite, there's a strange sense of déjà vu, as the personal mysteries and idiosyncrasies that have permeated the game coalesce into something unexpected. As the team members fall into their roles, the pieces of the puzzle begin to fall into place. And as Riki learns the secrets behind his narcolepsy, a stunning truth about this world will be revealed, one that will change everything. Will the game continue into extra innings, or will it be called before the final player goes to bat? Riki made the team and his teammates came, but the next pitch may throw everyone in LITTLE BUSTERS! REFRAIN!<br><br>(Source: Sentai Filmworks)","['Drama', 'Mystery', 'Supernatural']","['Coming of Age', 'Tragedy', 'Alternate Universe', 'Urban Fantasy', 'School', 'Afterlife', 'Time Manipulation', 'Found Family', 'Memory Manipulation', 'Bullying', 'Baseball', 'Amnesia', 'Ensemble Cast', 'School Club', 'Kuudere', 'Time Skip']",80.0,13.0,FINISHED,ANIME,https://anilist.co/anime/18195,['J.C.STAFF']
114,114.0,Cromartie High School,"Is this the real life? Is this just fantasy?<br>
<br>
The only thing for certain is that for Kamiyama, Cromartie High School is his reality. And what a surreal reality it is.<br>
<br>
Because this is where the toughest, meanest (and often dumbest) students are sent to do time. At Cromartie, purple-mohawked bruisers and pencil-chomping street thugs are just part of every day life. And so is a 400-pound gorilla. And a macho brute named Freddie who travels with his own theme music. And, of course, Mechazawa, the student voted most likely to need an oil change. So pack your bags, put on your best tough-guy swagger, and get a lesson in insanity from the hilarious losers at Cromartie High. This is one class you won't ever want to cut.<br>
<br>
(Source: Discotek)",['Comedy'],"['Surreal Comedy', 'Delinquents', 'School', 'Primarily Male Cast', 'Ensemble Cast', 'Meta', 'Episodic', 'Male Protagonist', 'Parody', 'Shounen', 'Animals', 'Primarily Teen Cast', 'Robots']",75.0,26.0,FINISHED,ANIME,https://anilist.co/anime/114,['Production I.G']
21757,33036.0,The Moment You Fall in Love,Second film starring characters from the HoneyWorks vocaloid group.,"['Drama', 'Romance', 'Slice of Life']","['Love Triangle', 'Heterosexual', 'School', 'Female Protagonist', 'Primarily Teen Cast', 'Male Protagonist']",68.0,1.0,FINISHED,ANIME,https://anilist.co/anime/21757,['Qualia Animation']
124223,42941.0,Umamusume: Pretty Derby Season 2,"The second season of <i>Uma Musume: Pretty Derby</i>.
<br><br>
All eyes are on Toukai Teiou as she takes on the Japanese Derby, ready to gallop in Symboli Rudolf's footsteps and become an undefeated Triple Crown Horse Girl. The stands are full. The track is set. It's time to see which horse girl fortune favors!<br>
<br>
(Source: Crunchyroll, edited)","['Drama', 'Slice of Life', 'Sports']","['Athletics', 'Kemonomimi', 'Female Protagonist', 'Primarily Female Cast', 'Rehabilitation', 'Disability', 'Primarily Teen Cast', 'Tragedy', 'School', 'Animals', 'Idol', 'Yuri', 'CGI', 'Time Skip']",83.0,13.0,FINISHED,ANIME,https://anilist.co/anime/124223,['Studio KAI']
101213,37377.0,Masamune-kun's Revenge OAD,"Special episode on an original anime disc bundled with volume 10 of the manga. It will tell an ""after story"" for the manga.","['Comedy', 'Romance', 'Slice of Life']","['Female Harem', 'Tsundere', 'Maids', 'Heterosexual', 'Shounen']",64.0,1.0,FINISHED,ANIME,https://anilist.co/anime/101213,['SILVER LINK.']
2963,2963.0,Minami-ke,"There are three of the Minami sisters: Haruka, Kana and Chiaki, who have an average life. The girls only have each other to depend on and help each other get through everything from love confessions to cooking.
<br><br>
(Source: Anime News Network)","['Comedy', 'Slice of Life']","['Family Life', 'Cute Girls Doing Cute Things', 'School', 'Female Protagonist', 'Food', 'Kuudere', 'Shounen', 'Femboy', 'Crossdressing']",73.0,13.0,FINISHED,ANIME,https://anilist.co/anime/2963,['Daume']
21319,28391.0,AOKANA: Four Rhythm Across the Blue,"The story is set on an archipelago of four islands far south of Japan or even the South Seas. It is all but a different world from modern Japan. From the discovery of anti-gravitons came the dream invention of anti-graviton shoes that let people fly the skies. They introduce people to a new realm by enabling flight with just one's own body strength, without feathers or engines. This led to the rise of the sport of ""Flying Circus"".<br>
<br>
The protagonist who once hoped for a future in this sport suffered a setback due to an overwhelming defeat, and withdrew from the sport for this and some other reason. However, he met the transfer student Asuka Kurashina, and in teaching her to fly the skies, the old passion returned. He takes part in the Flying Circus again.
<br><br>
(Source: Anime News Network)","['Drama', 'Sci-Fi', 'Sports']","['Athletics', 'Coastal', 'School Club', 'Aviation', 'School', 'Ojou-sama', 'Female Protagonist', 'Primarily Female Cast', 'Kuudere', 'Male Protagonist', 'CGI']",63.0,12.0,FINISHED,ANIME,https://anilist.co/anime/21319,['GONZO']
98439,35078.0,Mitsuboshi Colors,"Hark! The city is in peril! Who you gonna call? Colors! 
<br><br>
Sacchan, Yui and Kotoha are here to protect the city, solving mysteries and battling enemies with help from their friends.
<br>But their quest isn't an easy one as their arch-nemesis Saitou, the violent police officer of Ueno, meets them at every turn.","['Comedy', 'Slice of Life']","['Cute Girls Doing Cute Things', 'Primarily Child Cast', 'Primarily Female Cast', 'Episodic', 'Urban', 'Female Protagonist', 'Outdoor Activities', 'Rural', 'Ensemble Cast', 'Bullying', 'Police', 'Shounen', 'Animals']",71.0,12.0,FINISHED,ANIME,https://anilist.co/anime/98439,['SILVER LINK.']
97634,34034.0,Pokémon the Series: Sun & Moon,"After his mom wins a free vacation trip, Satoshi and Pikachu are off on another adventure. This time in the tropical land of Alola. There they meet new friends, Pokémon and explore new islands. 
<br>We also get introduced to Z-Rings, a device used for Z-Moves. What kind of mysterious Pokémon and challenges will come their way, and why is Kapu-Kokeko so interested in our young trainer?!","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Slice of Life']","['Ensemble Cast', 'Coastal', 'Kids', 'Aliens', 'Proxy Battle', 'Primarily Child Cast', 'Animals', 'Male Protagonist', 'School', 'Episodic', 'Slapstick', 'Creature Taming', 'Female Protagonist', 'Fishing', 'Super Robot']",68.0,146.0,FINISHED,ANIME,https://anilist.co/anime/97634,['OLM']
128740,46420.0,The Seven Deadly Sins: Cursed by Light,"Taking place in-between the final two episodes of <i>Nanatsu no Taizai: Fundo no Shinpan</i>, Meliodas and his friends jump back into action when the new era of peace is threatened by a powerful magical alliance that could spell the end for all. The original film also adapts the manga's last chapter.","['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy']","['Demons', 'Magic', 'Gods', 'Shounen', 'Male Protagonist', 'Primarily Male Cast', 'Acting', 'Heterosexual', 'Ensemble Cast', 'Fairy', 'Angels', 'War', 'Super Power', 'Medieval']",70.0,1.0,FINISHED,ANIME,https://anilist.co/anime/128740,['Studio DEEN']
11743,11743.0,A Certain Magical Index: The Miracle of Endymion,"In the movie's story, just before the completion of the Academy City space elevator ""Endymion"", the main characters Kamijou and Index encounter a level 0 girl named Arisa. The Magicians are after Arisa, and they attack Academy City. A female leader named Shattoaura leads a unit from Academy City against the attack. Kamijou and Index learn from Stiyl that Arisa is key to a brewing war between the sides of Magic and Science. <br><br>
(Source: Anime News Network) ","['Action', 'Music', 'Sci-Fi']","['Magic', 'Super Power', 'Urban Fantasy', 'Male Protagonist', 'Idol', 'Nun', 'Space', 'Artificial Intelligence', 'Kuudere', 'Robots', 'Guns']",72.0,1.0,FINISHED,ANIME,https://anilist.co/anime/11743,['J.C.STAFF']
19365,19365.0,Samurai Flamenco,"Hazama Masayoshi has decided to become the superhero Samurai Flamenco in spite of having no special abilities or modifications. Goto Hidenori is a police officer who learns his secret identity by chance, which causes him all sorts of trouble.<br><br>
This is the story of the birth of a true hero featuring these two young men with a touch of comedy and serious drama, while they come face to face with hardships as they search for the true meaning of becoming a hero of justice in this world!
<br><br>
(Source: Anime News Network, Crunchyroll)","['Action', 'Comedy']","['Superhero', 'Parody', 'Tokusatsu', 'Male Protagonist', 'Otaku Culture', 'Urban', 'Primarily Adult Cast', 'Henshin', 'Aliens', 'Police', 'Idol', 'LGBTQ+ Themes', 'Acting', 'Anthropomorphism', 'Conspiracy', 'Fugitive', 'Kaiju', 'Work', 'Bisexual', 'Ensemble Cast', ""Boys' Love"", 'Super Robot', 'Guns', 'Cyborg', 'Motorcycles', 'Torture']",67.0,22.0,FINISHED,ANIME,https://anilist.co/anime/19365,['Manglobe']
186794,61026.0,My Status as an Assassin Obviously Exceeds the Hero’s,"Akira Oda and his high school classmates are summoned to another world! While the other students are granted cheat abilities through the summoning, Akira merely gains the abilities of a mediocre “assassin.” However, his status soon surpasses “hero,” the strongest profession. After Akira becomes suspicious of the King behind the summoning, he is falsely framed for a crime and forced to flee.
<br><br>
(Source: Crunchyroll)","['Action', 'Adventure', 'Fantasy']","['Isekai', 'Medieval', 'Magic', 'Assassins', 'Conspiracy', 'Elf', 'Male Protagonist', 'Swordplay', 'Dungeon']",71.0,,RELEASING,ANIME,https://anilist.co/anime/186794,['Sunrise']
97932,34262.0,The Royal Tutor,"Accepting the post of Royal Tutor at the court of the king of Grannzreich, Heine Wittgenstein is a little professor with a big job ahead! Each of the kingdom's four princes has a rather distinct personality. Does their diminutive new instructor have what it takes to lay down some learning? It's a comedy of educational proportions!<br><br>

(Source: Yen Press)","['Comedy', 'Slice of Life']","['Teacher', 'Male Protagonist', 'Primarily Male Cast', 'Historical', 'Royal Affairs', 'Chibi', 'Tsundere', 'Shounen']",72.0,12.0,FINISHED,ANIME,https://anilist.co/anime/97932,['Bridge']
